estimation_id,feature_set,features,horizon,response_type,dep_col,scale_col,nobs,country_n,year_min,year_max,rank,regressor_count,status,beta_numerator_profile,beta_denominator_profile,var_numerator_profile,var_denominator_profile,cov_numerator_denominator_profile,denominator_t_stat,ratio,ratio_std_error,ratio_p_value,ratio_ci95_low,ratio_ci95_high
debt_plus_liq__h4__output,debt+liq,debt|liq,4,output_over_initial_investment,y_dyn_h4,gi_dyn0,481,27,2004,2021,10,10,OK,-0.012869410147411903,0.04241915311838583,0.00018542025258685909,4.659044978014265e-07,-2.8986219171501915e-06,62.14605172812425,-0.303386776994232,0.3195197454225436,0.3423619510624194,-0.9296339703718239,0.32286041638335994
debt_plus_liq__h4__investment_path,debt+liq,debt|liq,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,10,10,OK,-0.0013359859081451349,0.04241915311838583,6.360626818780889e-06,4.659044978014265e-07,-5.445754533252622e-07,62.14605172812425,-0.031494874601022516,0.05929657222590692,0.5953206778526154,-0.1477140205704781,0.08472427136843307
debt_plus_liq__h5__output,debt+liq,debt|liq,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,10,10,OK,0.0010660097772202512,0.04245585662017445,1.9468936239481023e-05,3.205687236066729e-07,2.3262558685327607e-07,74.98545550044611,0.025108662551721964,0.10389757861232989,0.8090378556544127,-0.17852684960936355,0.2287441747128075
debt_plus_liq__h5__investment_path,debt+liq,debt|liq,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,10,10,OK,0.00010043976164986357,0.04245585662017445,9.80511075064655e-07,3.205687236066729e-07,-1.2030756764209224e-08,74.98545550044611,0.002365745733231442,0.023323925587912395,0.9192091240484195,-0.04334830839716904,0.04807979986363193
debt_plus_liq__h6__output,debt+liq,debt|liq,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,10,10,OK,-0.0003693750790424276,0.042604777027246854,1.7197585034804355e-05,2.102539165723322e-07,3.83705379448647e-07,92.91508948833324,-0.008669804299320771,0.09735530638718086,0.9290396082696,-0.19948269852205747,0.18214308992341594
debt_plus_liq__h6__investment_path,debt+liq,debt|liq,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,10,10,OK,-0.00040129293666429786,0.042604777027246854,1.6649749825886377e-06,2.102539165723322e-07,2.2362595910548782e-07,92.91508948833324,-0.009418965774839302,0.030324713679649045,0.7561019766065842,-0.0688543124284405,0.05001638087876191
debt_plus_liq__h7__output,debt+liq,debt|liq,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,OK,0.005388170135049904,0.04291365369290007,6.848006182738296e-05,1.1544648402838118e-07,-1.5210414880716473e-07,126.30051946182114,0.125558410234861,0.1928916514477845,0.5150935235127498,-0.2525022795212498,0.5036190999909719
debt_plus_liq__h7__investment_path,debt+liq,debt|liq,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,OK,0.0013618962405004635,0.04291365369290007,1.8986626976397498e-06,1.1544648402838118e-07,-8.923434572388492e-08,126.30051946182114,0.03173573264692177,0.03215795883645562,0.32370625381515206,-0.03129270848885281,0.09476417378269635
debt_plus_liq__h8__output,debt+liq,debt|liq,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,0.011139270675706633,0.04297576151536331,1.8833181871545677e-05,1.2607612278437566e-07,6.165808210394687e-07,121.03393656595034,0.25919891312977617,0.10014299371856511,0.009645428740041817,0.06292225213736777,0.45547557412218453
debt_plus_liq__h8__investment_path,debt+liq,debt|liq,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,0.0023138431806257087,0.04297576151536331,1.831882628481953e-06,1.2607612278437566e-07,1.6256795833474788e-07,121.03393656595034,0.05384065573331465,0.03134613014521591,0.08586644090354434,-0.007596630406013799,0.1152779418726431
debt_plus_log_gdp_pc__h0__output,debt+log_gdp_pc,debt|log_gdp_pc,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,583,27,2004,2025,10,10,OK,0.04314781256494312,0.040509232354239595,0.00012890718405264464,7.301386397187844e-07,-1.3626099972662579e-06,47.40796868184968,1.065135280462242,0.284302318228685,0.00017932743491466674,0.5079129760127743,1.6223575849117098
debt_plus_log_gdp_pc__h0__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,0,investment_path_over_initial_investment,gi_dyn_h0,gi_dyn0,583,27,2004,2025,10,10,OK,0.040509232354239595,0.040509232354239595,7.301386397187844e-07,7.301386397187844e-07,7.301386397187844e-07,47.40796868184968,1.0,2.0702616320724347e-18,0.0,1.0,1.0
debt_plus_log_gdp_pc__h1__output,debt+log_gdp_pc,debt|log_gdp_pc,1,output_over_initial_investment,y_dyn_h1,gi_dyn0,557,27,2004,2024,10,10,OK,0.02470970323373914,0.04055195428391706,0.0002631957711757664,7.42852911316892e-07,-5.743184257777713e-06,47.05008081726522,0.6093344616818882,0.40555360192736734,0.1329742801086753,-0.18553599189624537,1.4042049152600218
debt_plus_log_gdp_pc__h1__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,1,investment_path_over_initial_investment,gi_dyn_h1,gi_dyn0,557,27,2004,2024,10,10,OK,-0.0036973652737642524,0.04055195428391706,1.3284284453708506e-05,7.42852911316892e-07,-6.572278124920682e-07,47.05008081726522,-0.09117600715067463,0.0894934408432189,0.30829745022158317,-0.2665799280559495,0.08422791375460024
debt_plus_log_gdp_pc__h2__output,debt+log_gdp_pc,debt|log_gdp_pc,2,output_over_initial_investment,y_dyn_h2,gi_dyn0,531,27,2004,2023,10,10,OK,-0.0038497343394661753,0.04055769480735318,0.00010455367752816863,7.654970729825526e-07,-2.8529588575570733e-07,46.35552410419153,-0.09491994941409272,0.2520566790314816,0.7064844402056116,-0.5889419623785688,0.3991020635503833
debt_plus_log_gdp_pc__h2__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,2,investment_path_over_initial_investment,gi_dyn_h2,gi_dyn0,531,27,2004,2023,10,10,OK,-0.0064341801494696175,0.04055769480735318,5.052028636480633e-06,7.654970729825526e-07,-1.7402332440898709e-07,46.35552410419153,-0.15864264919472418,0.05522159304765404,0.004068036320617585,-0.2668749827370535,-0.05041031565239486
debt_plus_log_gdp_pc__h3__output,debt+log_gdp_pc,debt|log_gdp_pc,3,output_over_initial_investment,y_dyn_h3,gi_dyn0,506,27,2004,2022,10,10,OK,-0.015353494281136236,0.040577839529701454,0.00017320694908919563,8.702909978211099e-07,-7.1370017929392276e-06,43.49673660485643,-0.37837140811545805,0.3193567421262014,0.23609957890166933,-1.004299120902858,0.24755630467194195
debt_plus_log_gdp_pc__h3__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,3,investment_path_over_initial_investment,gi_dyn_h3,gi_dyn0,506,27,2004,2022,10,10,OK,-0.0038422063333456873,0.040577839529701454,1.1191689427917899e-05,8.702909978211099e-07,-2.5353462288925123e-06,43.49673660485643,-0.09468730661555642,0.08068550989597349,0.2405811472710795,-0.25282800008591455,0.06345338685480169
debt_plus_log_gdp_pc__h4__output,debt+log_gdp_pc,debt|log_gdp_pc,4,output_over_initial_investment,y_dyn_h4,gi_dyn0,481,27,2004,2021,10,10,OK,-0.002118363763298755,0.0404768966959115,0.0004789557204044783,9.298623734897164e-07,-9.185373847498083e-06,41.97569263799421,-0.052335132784839394,0.5401387071969448,0.9228121426310523,-1.1109875455468765,1.0063172799771978
debt_plus_log_gdp_pc__h4__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,10,10,OK,-0.0025784199844140865,0.0404768966959115,4.521857475672329e-06,9.298623734897164e-07,-1.4328782894022714e-06,41.97569263799421,-0.06370102934977542,0.05148629711273551,0.21599710807775074,-0.16461231738806556,0.037210258688514714
debt_plus_log_gdp_pc__h5__output,debt+log_gdp_pc,debt|log_gdp_pc,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,10,10,OK,-0.0025051054505862607,0.0405602353669796,0.00012016900172938432,9.052637613420018e-07,5.562141863240592e-06,42.62976109348106,-0.06176259649187554,0.2710441045005461,0.8197479470823432,-0.5929992795348565,0.46947408655110545
debt_plus_log_gdp_pc__h5__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,10,10,OK,-3.4922373587586074e-06,0.0405602353669796,7.010310739163925e-06,9.052637613420018e-07,1.618033247296546e-06,42.62976109348106,-8.61000269638885e-05,0.06527949687447966,0.9989476349302548,-0.128031562829839,0.12785936277591123
debt_plus_log_gdp_pc__h6__output,debt+log_gdp_pc,debt|log_gdp_pc,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,10,10,OK,-0.01133639677657877,0.040672719813541654,5.669642033423494e-05,9.584830909003275e-07,-1.8506251170496426e-06,41.54425612999051,-0.27872236792987737,0.18355971903957524,0.12890633042881516,-0.6384928062597359,0.08104807039998124
debt_plus_log_gdp_pc__h6__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,10,10,OK,0.000694883989462034,0.040672719813541654,1.7450712044330284e-06,9.584830909003275e-07,2.327002395170199e-07,41.54425612999051,0.01708476818485785,0.03240758420601937,0.5980656404107056,-0.046432929684889185,0.08060246605460489
debt_plus_log_gdp_pc__h7__output,debt+log_gdp_pc,debt|log_gdp_pc,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,OK,-7.86890854546021e-05,0.04089853108957126,0.0002472168518193068,9.390452415938945e-07,7.700880085966581e-06,42.20505319729999,-0.0019240076197911927,0.3844654835226246,0.9960071069239538,-0.7554625086229128,0.7516144933833304
debt_plus_log_gdp_pc__h7__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,OK,0.0010499518825976839,0.04089853108957126,5.3726398450823515e-06,9.390452415938945e-07,1.6566199873455097e-06,42.20505319729999,0.02567211717942143,0.056227174542643414,0.6479740590564789,-0.08453111987660701,0.13587535423544989
debt_plus_log_gdp_pc__h8__output,debt+log_gdp_pc,debt|log_gdp_pc,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,0.005263722776586352,0.04116795724735648,3.2960842751661746e-05,8.520205240160018e-07,2.197674005290547e-06,44.599941557619424,0.1278597027527848,0.13829257021606864,0.3551951136997187,-0.14318875420018617,0.39890815970575577
debt_plus_log_gdp_pc__h8__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,0.005557093871556756,0.04116795724735648,2.6494050952494588e-06,8.520205240160018e-07,-6.65379251827486e-07,44.599941557619424,0.1349859027050363,0.040968352877618505,0.0009846289452963841,0.05468940655897617,0.21528239885109643
liq_plus_log_gdp_pc__h0__output,liq+log_gdp_pc,liq|log_gdp_pc,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,583,27,2004,2025,10,10,OK,0.044727989807085894,0.04124789270499871,0.00023757446411922368,1.5287770686682195e-06,-5.5138745031605706e-06,33.36027992198298,1.0843703004896887,0.3843444542266891,0.004782196715669151,0.33106901254767496,1.8376715884317025
liq_plus_log_gdp_pc__h0__investment_path,liq+log_gdp_pc,liq|log_gdp_pc,0,investment_path_over_initial_investment,gi_dyn_h0,gi_dyn0,583,27,2004,2025,10,10,OK,0.04124789270499871,0.04124789270499871,1.5287770686682195e-06,1.5287770686682195e-06,1.5287770686682195e-06,33.36027992198298,1.0,0.0,,1.0,1.0
liq_plus_log_gdp_pc__h1__output,liq+log_gdp_pc,liq|log_gdp_pc,1,output_over_initial_investment,y_dyn_h1,gi_dyn0,557,27,2004,2024,10,10,OK,0.03667877484586332,0.04130280231669273,0.00044069426352730744,1.5638509311255108e-06,-1.5243318292019705e-05,33.0279670154101,0.8880456721707577,0.5243332553358321,0.0903286726651531,-0.13962862418411692,1.9157199685256323
liq_plus_log_gdp_pc__h1__investment_path,liq+log_gdp_pc,liq|log_gdp_pc,1,investment_path_over_initial_investment,gi_dyn_h1,gi_dyn0,557,27,2004,2024,10,10,OK,-0.002963094424083315,0.04130280231669273,1.0451959530243059e-05,1.5638509311255108e-06,-1.0774851079916407e-06,33.0279670154101,-0.07174075989719869,0.07772363415117212,0.3559948309470147,-0.22407628358106335,0.08059476378666597
liq_plus_log_gdp_pc__h2__output,liq+log_gdp_pc,liq|log_gdp_pc,2,output_over_initial_investment,y_dyn_h2,gi_dyn0,531,27,2004,2023,10,10,OK,-0.005522194412404297,0.04131609994820361,0.0001564866340924548,1.9040909001641742e-06,-6.736476962034185e-06,29.941632846673112,-0.133657204318105,0.3010604852399358,0.6570753671379379,-0.7237249125565315,0.45641050392032145
liq_plus_log_gdp_pc__h2__investment_path,liq+log_gdp_pc,liq|log_gdp_pc,2,investment_path_over_initial_investment,gi_dyn_h2,gi_dyn0,531,27,2004,2023,10,10,OK,-0.007654746487170264,0.04131609994820361,4.31217973419081e-06,1.9040909001641742e-06,-1.1414585358246095e-06,29.941632846673112,-0.18527272653437094,0.04813164587826119,0.00011846005626847678,-0.27960901897239854,-0.0909364340963433
liq_plus_log_gdp_pc__h3__output,liq+log_gdp_pc,liq|log_gdp_pc,3,output_over_initial_investment,y_dyn_h3,gi_dyn0,506,27,2004,2022,10,10,OK,-0.02799244668732635,0.04133574151889832,0.00021320619819496268,2.18298045889376e-06,-1.0144414322204193e-05,27.976978478119328,-0.6771971581670662,0.34252836678619636,0.048035500057487246,-1.3485404207513363,-0.0058538955827959205
liq_plus_log_gdp_pc__h3__investment_path,liq+log_gdp_pc,liq|log_gdp_pc,3,investment_path_over_initial_investment,gi_dyn_h3,gi_dyn0,506,27,2004,2022,10,10,OK,-0.0038559952625853732,0.04133574151889832,1.165357474688527e-05,2.18298045889376e-06,-4.106971522403052e-06,27.976978478119328,-0.09328477295665417,0.07989391268469832,0.2429649149185702,-0.24987396440265064,0.06330441848934228
liq_plus_log_gdp_pc__h4__output,liq+log_gdp_pc,liq|log_gdp_pc,4,output_over_initial_investment,y_dyn_h4,gi_dyn0,481,27,2004,2021,10,10,OK,-0.006132457642586356,0.0412318028915988,0.00048713756879374253,2.341014710185859e-06,-1.742621742400546e-05,26.948230520233565,-0.1487312514252409,0.5324683098563975,0.7799960840898965,-1.1923499616526936,0.8948874588022117
liq_plus_log_gdp_pc__h4__investment_path,liq+log_gdp_pc,liq|log_gdp_pc,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,10,10,OK,-0.002060770053586404,0.0412318028915988,5.4449679667153265e-06,2.341014710185859e-06,-3.20755568142658e-06,26.948230520233565,-0.04998011023200484,0.054933125543983136,0.3629092457713958,-0.15764705785642902,0.05768683739241934
liq_plus_log_gdp_pc__h5__output,liq+log_gdp_pc,liq|log_gdp_pc,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,10,10,OK,-0.0021043581421366754,0.04131290645647246,6.236384831880393e-05,2.2866836921238927e-06,5.825534714121816e-06,27.320126277583267,-0.05093706356278371,0.19206924436117423,0.7908541918879701,-0.42738586504850795,0.3255117379229405
liq_plus_log_gdp_pc__h5__investment_path,liq+log_gdp_pc,liq|log_gdp_pc,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,10,10,OK,-0.0006471646862268834,0.04131290645647246,1.0517586829117585e-05,2.2866836921238927e-06,3.872723231875316e-06,27.320126277583267,-0.015664951748401924,0.07895405715895001,0.8427274919697916,-0.17041206021326072,0.13908215671645685
liq_plus_log_gdp_pc__h6__output,liq+log_gdp_pc,liq|log_gdp_pc,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,10,10,OK,-0.01715524168023197,0.04142887728118295,8.257311984261088e-05,2.32387884963887e-06,-3.914401159020014e-06,27.176681363185413,-0.41408898348360274,0.21552968884478446,0.05469869552754192,-0.8365194112185044,0.008341444251298902
liq_plus_log_gdp_pc__h6__investment_path,liq+log_gdp_pc,liq|log_gdp_pc,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,10,10,OK,-0.00031838081650998966,0.04142887728118295,1.4937817297908053e-06,2.32387884963887e-06,1.4053631869195152e-06,27.176681363185413,-0.007684997455979785,0.02971512668311035,0.7959265964102726,-0.06592557555092121,0.050555580638961636
liq_plus_log_gdp_pc__h7__output,liq+log_gdp_pc,liq|log_gdp_pc,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,OK,-0.0009936967114859516,0.04208273645735448,0.00031666409554070916,1.8611634127755458e-06,5.568587888380287e-06,30.846913747020274,-0.023612930031128968,0.42303510789591287,0.9554868775183047,-0.8527465057031337,0.8055206456408758
liq_plus_log_gdp_pc__h7__investment_path,liq+log_gdp_pc,liq|log_gdp_pc,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,OK,0.0007390847245779694,0.04208273645735448,9.040809421703654e-07,1.8611634127755458e-06,3.432748380985836e-07,30.846913747020274,0.017562658391450804,0.02245038692355003,0.4340455964824197,-0.02643929141769623,0.06156460820059784
liq_plus_log_gdp_pc__h8__output,liq+log_gdp_pc,liq|log_gdp_pc,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,0.006855126743442659,0.04225351216058719,3.284558555315756e-05,1.952522234066039e-06,-2.68002506922053e-07,30.23881860741678,0.16223803402162898,0.13592158902058277,0.23262864242014514,-0.10416338518016802,0.428639453223426
liq_plus_log_gdp_pc__h8__investment_path,liq+log_gdp_pc,liq|log_gdp_pc,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,0.005190063696063459,0.04225351216058719,4.805492766992275e-06,1.952522234066039e-06,-2.2054125406471466e-06,30.23881860741678,0.12283153353828406,0.05487780157909346,0.02520321975562423,0.015273018892525622,0.23039004818404252
trade_plus_debt_plus_liq__h0__output,trade+debt+liq,trade|debt|liq,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,531,27,2004,2023,12,12,OK,0.057430140382221675,0.04266781968900655,0.0001109746802551631,6.371571859034542e-07,3.446666348403005e-06,53.45362448568262,1.3459825414284918,0.23768575777784182,1.488656109494002e-08,0.880127016545811,1.8118380663111726
trade_plus_debt_plus_liq__h0__investment_path,trade+debt+liq,trade|debt|liq,0,investment_path_over_initial_investment,gi_dyn_h0,gi_dyn0,531,27,2004,2023,12,12,OK,0.04266781968900655,0.04266781968900655,6.371571859034542e-07,6.371571859034542e-07,6.371571859034542e-07,53.45362448568262,1.0,1.2244262132674655e-18,0.0,1.0,1.0
trade_plus_debt_plus_liq__h1__output,trade+debt+liq,trade|debt|liq,1,output_over_initial_investment,y_dyn_h1,gi_dyn0,531,27,2004,2023,12,12,OK,0.036817967169715256,0.04266781968900655,0.00015171062304239992,6.371571859034542e-07,3.1063235972631763e-06,53.45362448568262,0.8628977866239901,0.2839869086740145,0.00237749200167503,0.3062936735420564,1.4195018997059239
trade_plus_debt_plus_liq__h1__investment_path,trade+debt+liq,trade|debt|liq,1,investment_path_over_initial_investment,gi_dyn_h1,gi_dyn0,531,27,2004,2023,12,12,OK,0.0013159676202162845,0.04266781968900655,7.458693584275638e-06,6.371571859034542e-07,-6.879832756426983e-07,53.45362448568262,0.030842157621551642,0.06419193674897666,0.6308948052946255,-0.09497172650431575,0.15665604174741904
trade_plus_debt_plus_liq__h2__output,trade+debt+liq,trade|debt|liq,2,output_over_initial_investment,y_dyn_h2,gi_dyn0,531,27,2004,2023,12,12,OK,-0.006613334182426293,0.04266781968900655,0.00010126294214668498,6.117072421440572e-07,4.427550285376417e-07,54.55425633619008,-0.15499583129930194,0.2360208698077094,0.511371310971106,-0.6175882357222292,0.3075965731236253
trade_plus_debt_plus_liq__h2__investment_path,trade+debt+liq,trade|debt|liq,2,investment_path_over_initial_investment,gi_dyn_h2,gi_dyn0,531,27,2004,2023,12,12,OK,-0.008790122460333958,0.04266781968900655,5.434764338983347e-06,6.117072421440572e-07,-1.8627238749733088e-07,54.55425633619008,-0.2060129278787299,0.05438149536015722,0.00015168713737900852,-0.3125987002100701,-0.09942715554738973
trade_plus_debt_plus_liq__h3__output,trade+debt+liq,trade|debt|liq,3,output_over_initial_investment,y_dyn_h3,gi_dyn0,506,27,2004,2022,12,12,OK,-0.027452293124297613,0.04269573247641247,0.00019287620698986598,6.180018748092998e-07,-6.731170721588111e-06,54.31122172356839,-0.642975106223176,0.3181157506861514,0.04325921179061587,-1.2664705204829554,-0.019479691963396495
trade_plus_debt_plus_liq__h3__investment_path,trade+debt+liq,trade|debt|liq,3,investment_path_over_initial_investment,gi_dyn_h3,gi_dyn0,506,27,2004,2022,12,12,OK,-0.006563461846078831,0.04269573247641247,1.0317653047152216e-05,6.180018748092998e-07,-1.3284585059219363e-06,54.31122172356839,-0.15372641398539905,0.07378276964089137,0.03720565511280771,-0.2983379851611614,-0.00911484280963673
trade_plus_debt_plus_liq__h4__output,trade+debt+liq,trade|debt|liq,4,output_over_initial_investment,y_dyn_h4,gi_dyn0,481,27,2004,2021,12,12,OK,-0.019224209123469168,0.042587821740690965,0.0002358884547518573,5.477440700685056e-07,-8.197411140503759e-06,57.54354128880275,-0.4514015588898082,0.35501943726763247,0.2035564912176322,-1.1472268697460446,0.24442375196642824
trade_plus_debt_plus_liq__h4__investment_path,trade+debt+liq,trade|debt|liq,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,12,12,OK,-0.002706048859770978,0.042587821740690965,4.5490146051563855e-06,5.477440700685056e-07,-9.971960401405941e-07,57.54354128880275,-0.06354043830293993,0.04939087799005439,0.1982751594801151,-0.16034478032825855,0.033263903722378696
trade_plus_debt_plus_liq__h5__output,trade+debt+liq,trade|debt|liq,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,-0.009037502500902298,0.04260724683779412,2.86213397835623e-05,4.959361966296402e-07,1.5760885209529069e-06,60.50211666059412,-0.21211186292576212,0.12706947347117817,0.09506606078385671,-0.4611634544637391,0.03693972861221484
trade_plus_debt_plus_liq__h5__investment_path,trade+debt+liq,trade|debt|liq,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,-0.00011508520030369789,0.04260724683779412,1.5267334036306324e-06,4.959361966296402e-07,2.786514118477899e-07,60.50211666059412,-0.002701071034742693,0.02901433633617517,0.9258285990684005,-0.059568125288977834,0.054165983219492446
trade_plus_debt_plus_liq__h6__output,trade+debt+liq,trade|debt|liq,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,12,12,OK,-0.0032633267543623785,0.04275466418763581,2.1070278573386957e-05,3.8575826178231923e-07,1.3978770472707056e-06,68.8376255531725,-0.07632680121262882,0.10791024568966393,0.479369215711158,-0.2878269963272386,0.13517339390198102
trade_plus_debt_plus_liq__h6__investment_path,trade+debt+liq,trade|debt|liq,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,12,12,OK,-0.0006822462750310937,0.04275466418763581,1.8757853602184857e-06,3.8575826178231923e-07,4.784107805890929e-07,68.8376255531725,-0.01595723619853368,0.03216471423189873,0.6198168081751905,-0.07899891766607808,0.04708444526901073
trade_plus_debt_plus_liq__h7__output,trade+debt+liq,trade|debt|liq,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,12,12,OK,0.008065830813170818,0.04302374312304105,1.6240599389677398e-05,1.864364287861564e-07,5.994752157182432e-07,99.6420844682748,0.18747394409881601,0.09303691945037681,0.0438995235039501,0.0051249327435234915,0.36982295545410854
trade_plus_debt_plus_liq__h7__investment_path,trade+debt+liq,trade|debt|liq,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,12,12,OK,0.0018910222535011097,0.04302374312304105,3.0599333892997294e-06,1.864364287861564e-07,3.469276961337534e-07,99.6420844682748,0.043952992376629973,0.04045745322173906,0.2773018954632589,-0.035342158844192534,0.12324814359745248
trade_plus_debt_plus_liq__h8__output,trade+debt+liq,trade|debt|liq,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,12,12,OK,0.01404328107421043,0.043121027783824664,1.0384679511570912e-05,1.3899070491359334e-07,6.434260650003803e-07,115.66347200626345,0.32567129764653413,0.0732627731977143,8.778996773317616e-06,0.18207890077148778,0.46926369452158045
trade_plus_debt_plus_liq__h8__investment_path,trade+debt+liq,trade|debt|liq,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,12,12,OK,0.002205527264397438,0.043121027783824664,1.6240910197107316e-06,1.3899070491359334e-07,2.332417245940493e-07,115.66347200626345,0.05114737235518222,0.02933942881764453,0.08128154612270833,-0.0063568514543776156,0.10865159616474206
trade_plus_debt_plus_log_gdp_pc__h0__output,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,531,27,2004,2023,12,12,OK,0.0572941041062395,0.0409310879709231,0.00012783892403780625,1.0890922331730285e-06,2.3058364996195775e-06,39.22120732052529,1.3997698802177083,0.27152577827006424,2.5335942854809446e-07,0.8675891339341741,1.9319506265012425
trade_plus_debt_plus_log_gdp_pc__h0__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,0,investment_path_over_initial_investment,gi_dyn_h0,gi_dyn0,531,27,2004,2023,12,12,OK,0.0409310879709231,0.0409310879709231,1.0890922331730285e-06,1.0890922331730285e-06,1.0890922331730285e-06,39.22120732052529,1.0,0.0,,1.0,1.0
trade_plus_debt_plus_log_gdp_pc__h1__output,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,1,output_over_initial_investment,y_dyn_h1,gi_dyn0,531,27,2004,2023,12,12,OK,0.018272700468318036,0.0409310879709231,0.0002619685682318523,1.0890922331730285e-06,1.0380836132185347e-06,39.22120732052529,0.446425965547232,0.3948954650152463,0.258269179202834,-0.32755492354084736,1.2204068546353115
trade_plus_debt_plus_log_gdp_pc__h1__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,1,investment_path_over_initial_investment,gi_dyn_h1,gi_dyn0,531,27,2004,2023,12,12,OK,-0.0038558172852041633,0.0409310879709231,7.886848617075047e-06,1.0890922331730285e-06,3.007490996719013e-07,39.22120732052529,-0.09420265808578762,0.0688996492288631,0.17154871944181327,-0.22924348912180217,0.04083817295022693
trade_plus_debt_plus_log_gdp_pc__h2__output,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,2,output_over_initial_investment,y_dyn_h2,gi_dyn0,531,27,2004,2023,12,12,OK,-0.014848658980339269,0.0409310879709231,0.00012744052057700627,1.3221683777097282e-06,6.284903146147523e-06,35.5967137001725,-0.36277215477115,0.28087982571414943,0.1965107888639055,-0.9132864971547701,0.18774218761247008
trade_plus_debt_plus_log_gdp_pc__h2__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,2,investment_path_over_initial_investment,gi_dyn_h2,gi_dyn0,531,27,2004,2023,12,12,OK,-0.007133941253478588,0.0409310879709231,4.142495611627115e-06,1.3221683777097282e-06,8.491965261578954e-07,35.5967137001725,-0.17429151305595506,0.05170368548529622,0.0007490432767554012,-0.27562887447512197,-0.07295415163678816
